ms_ssim2_a,psnr_hvs_a,vif_a,iw_ssim_a,fsim_a,nlpd_a,vamf_a,ms_ssim2_b,psnr_hvs_b,vif_b,iw_ssim_b,fsim_b,nlpd_b,vamf_b
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.910437167,26.51498993,0.285720944,0.913157165,0.924905121,0.347484082,62.519855,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.813522398,21.30981098,0.181736216,0.796620667,0.849866152,0.482946247,37.83346,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.709955871,18.5138425,0.125636801,0.658937335,0.771630704,0.591594875,18.35873,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.975953102,41.68261684,0.524357915,0.977501392,0.981128514,0.219471857,83.637524,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.980037928,42.80569688,0.569461524,0.981513977,0.984230697,0.202330515,86.054927,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609,0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612
0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609,0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098
0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.95583415,36.39358967,0.389988661,0.958039522,0.962522864,0.282645464,73.330609,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612,0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098
0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.91646719,29.60005851,0.26602754,0.919119,0.928793907,0.368847758,57.704612,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098,0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052
0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.888816893,26.48162936,0.218801856,0.890981853,0.905872107,0.417088717,49.359098,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052,0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819
0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.833374441,22.73253844,0.161231011,0.836030543,0.859781027,0.495656133,37.679052,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819,0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455
0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.855471253,22.80868023,0.236892194,0.832312644,0.864317119,0.431649834,28.398819,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455,0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339
0.936393738,27.40973973,0.295402348,0.347210765,0.918962061,0.944857359,49.409455,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
0.972218215,35.34746149,0.476998508,0.962387502,0.977489531,0.248180866,71.890339,0.976412177,37.49065724,0.546063066,0.972384095,0.978942811,0.215067863,78.737811
